week_date,region,platform,segment,customer_type,transaction,sales
21-05-2018,AFRICA,Retail,C3,Existing,220409,11637390
21-05-2018,CANADA,Retail,C4,New,11139,372575
21-05-2018,OCEANIA,Retail,C3,Existing,260581,13251767
21-05-2018,EUROPE,Shopify,C3,Existing,111,30662
21-05-2018,OCEANIA,Retail,C4,Existing,111985,5758040
21-05-2018,USA,Shopify,C3,Existing,947,196339
21-05-2018,ASIA,Retail,F1,New,28986,939230
21-05-2018,SOUTH AMERICA,Shopify,null,Guest,832,160714
21-05-2018,AFRICA,Retail,F3,New,63751,2366617
21-05-2018,ASIA,Shopify,C2,Existing,1167,211545
21-05-2018,EUROPE,Retail,C2,New,2590,94247
21-05-2018,OCEANIA,Shopify,C3,New,363,60857
21-05-2018,SOUTH AMERICA,Retail,F2,Existing,849,42666
21-05-2018,OCEANIA,Retail,null,Existing,32873,1440638
21-05-2018,AFRICA,Shopify,F1,Existing,1452,274179
21-05-2018,SOUTH AMERICA,Retail,null,Guest,382954,14961019
21-05-2018,USA,Retail,null,Guest,567282,17267796
21-05-2018,ASIA,Shopify,F2,New,153,22992
21-05-2018,EUROPE,Retail,null,Existing,1927,93234
21-05-2018,AFRICA,Retail,F2,New,63049,2303519
21-05-2018,AFRICA,Shopify,null,New,195,32938
21-05-2018,OCEANIA,Shopify,C1,New,309,40530
21-05-2018,EUROPE,Retail,C3,Existing,12999,735845
21-05-2018,SOUTH AMERICA,Shopify,null,New,48,8194
21-05-2018,AFRICA,Retail,C4,New,40544,1398357
21-05-2018,ASIA,Retail,null,Guest,1907569,46473593
21-05-2018,EUROPE,Shopify,C2,New,7,1235
21-05-2018,CANADA,Retail,C1,New,30495,796546
21-05-2018,USA,Retail,F2,Existing,82579,5211031
21-05-2018,OCEANIA,Shopify,F2,Existing,3974,810850
21-05-2018,USA,Retail,F1,New,11078,462670
21-05-2018,ASIA,Retail,F1,Existing,78632,3867192
21-05-2018,CANADA,Retail,C3,Existing,46278,2430418
21-05-2018,ASIA,Shopify,C1,Existing,664,110858
21-05-2018,AFRICA,Retail,C4,Existing,85420,4549120
21-05-2018,AFRICA,Retail,null,Guest,1605454,44818650
21-05-2018,SOUTH AMERICA,Retail,C1,Existing,1858,54304
21-05-2018,SOUTH AMERICA,Shopify,F2,New,9,1225
21-05-2018,USA,Retail,C3,Existing,77881,4624567
21-05-2018,EUROPE,Shopify,F3,Existing,100,31573
21-05-2018,EUROPE,Retail,C4,Existing,3875,218928
21-05-2018,SOUTH AMERICA,Shopify,C4,Existing,7,933
21-05-2018,OCEANIA,Shopify,C2,New,457,67916
21-05-2018,OCEANIA,Retail,null,Guest,2393406,61201495
21-05-2018,ASIA,Retail,C2,Existing,92434,3630092
21-05-2018,USA,Shopify,null,Guest,1345,256678
21-05-2018,ASIA,Shopify,C4,New,24,3394
21-05-2018,CANADA,Shopify,C4,Existing,47,7948
21-05-2018,SOUTH AMERICA,Retail,C2,New,581,18770
21-05-2018,EUROPE,Shopify,C3,New,9,1851
21-05-2018,AFRICA,Retail,null,Existing,24085,1133844
21-05-2018,EUROPE,Shopify,F2,Existing,162,41562
21-05-2018,CANADA,Retail,F2,Existing,50606,2891882
21-05-2018,CANADA,Shopify,C1,Existing,301,50422
21-05-2018,CANADA,Shopify,null,New,66,10714
21-05-2018,OCEANIA,Shopify,F1,Existing,2594,497388
21-05-2018,USA,Retail,C1,New,33475,971075
21-05-2018,SOUTH AMERICA,Retail,C1,New,1741,38115
21-05-2018,OCEANIA,Retail,C4,New,56142,1803724
21-05-2018,CANADA,Shopify,C3,New,55,8815
21-05-2018,USA,Shopify,F2,Existing,1547,327279
21-05-2018,USA,Shopify,C4,New,26,4527
14-05-2018,EUROPE,Shopify,F3,New,4,1230
14-05-2018,ASIA,Retail,F1,New,29033,926512
14-05-2018,EUROPE,Retail,C2,New,2596,98620
14-05-2018,SOUTH AMERICA,Retail,F2,New,382,14717
14-05-2018,USA,Retail,F2,New,26666,1123977
14-05-2018,OCEANIA,Shopify,C3,Existing,2562,528168
14-05-2018,EUROPE,Retail,C2,Existing,7904,394272
14-05-2018,CANADA,Shopify,C1,New,43,5459
14-05-2018,CANADA,Shopify,F2,Existing,662,128534
14-05-2018,CANADA,Shopify,F2,New,51,8822
14-05-2018,AFRICA,Retail,C3,New,97134,3506788
14-05-2018,OCEANIA,Retail,C3,New,131531,4380378
14-05-2018,EUROPE,Shopify,null,Existing,18,4605
14-05-2018,CANADA,Retail,F2,Existing,51205,2945947
14-05-2018,CANADA,Shopify,C4,New,8,1201
14-05-2018,AFRICA,Retail,C2,Existing,83540,3832615
14-05-2018,OCEANIA,Retail,F1,New,39200,1344032
14-05-2018,EUROPE,Shopify,F1,New,4,535
14-05-2018,OCEANIA,Retail,F1,Existing,122412,6457425
14-05-2018,CANADA,Shopify,C1,Existing,316,53034
14-05-2018,ASIA,Retail,null,Guest,1937710,46667311
14-05-2018,USA,Shopify,F1,Existing,920,183838
14-05-2018,OCEANIA,Shopify,C1,New,282,37924
14-05-2018,SOUTH AMERICA,Shopify,null,New,41,7647
14-05-2018,ASIA,Retail,F3,Existing,318415,16407962
14-05-2018,USA,Retail,C1,New,33907,1001594
14-05-2018,USA,Retail,F3,Existing,113566,7605539
14-05-2018,EUROPE,Retail,null,New,3386,158249
14-05-2018,SOUTH AMERICA,Retail,F1,Existing,540,25961
14-05-2018,USA,Shopify,C4,New,19,2384
14-05-2018,AFRICA,Retail,F1,Existing,83294,4708879
14-05-2018,ASIA,Shopify,C4,New,29,4208
14-05-2018,SOUTH AMERICA,Shopify,F2,Existing,23,4783
14-05-2018,SOUTH AMERICA,Retail,C3,Existing,973,45933
14-05-2018,CANADA,Shopify,C2,New,63,9862
14-05-2018,OCEANIA,Retail,F2,New,89332,3167229
14-05-2018,EUROPE,Shopify,F2,New,12,1891
14-05-2018,ASIA,Shopify,C4,Existing,167,27306
14-05-2018,EUROPE,Retail,C3,New,3876,159778
14-05-2018,SOUTH AMERICA,Retail,C4,New,219,7857
14-05-2018,USA,Shopify,null,New,100,17451
14-05-2018,SOUTH AMERICA,Retail,C1,New,1759,38043
14-05-2018,USA,Retail,null,Existing,9425,515185
14-05-2018,EUROPE,Retail,F3,New,1619,68955
14-05-2018,CANADA,Retail,F1,Existing,21281,1172534
14-05-2018,EUROPE,Retail,F3,Existing,15782,1019956
14-05-2018,AFRICA,Retail,F2,New,61777,2292793
14-05-2018,EUROPE,Retail,C1,Existing,13493,639686
14-05-2018,SOUTH AMERICA,Shopify,F1,Existing,23,5421
14-05-2018,OCEANIA,Shopify,F2,Existing,3955,814562
14-05-2018,AFRICA,Shopify,null,Guest,2461,433588
14-05-2018,CANADA,Retail,C4,New,11585,385148
14-05-2018,SOUTH AMERICA,Shopify,C4,New,2,389
14-05-2018,USA,Shopify,C1,New,114,15608
14-05-2018,EUROPE,Shopify,null,Guest,152,32325
14-05-2018,AFRICA,Retail,F1,New,22927,844748
14-05-2018,ASIA,Retail,F1,Existing,79914,3895500
14-05-2018,ASIA,Shopify,C3,Existing,1022,202614
14-05-2018,ASIA,Shopify,F3,New,81,12452
14-05-2018,CANADA,Retail,C1,Existing,49890,2158815
14-05-2018,SOUTH AMERICA,Shopify,C4,Existing,10,2431
14-05-2018,AFRICA,Retail,C1,New,87908,2255571
14-05-2018,ASIA,Retail,C3,Existing,185860,8606194
14-05-2018,SOUTH AMERICA,Shopify,null,Existing,20,4473
14-05-2018,ASIA,Shopify,C2,New,224,31167
14-05-2018,AFRICA,Shopify,F2,Existing,2713,551965
14-05-2018,ASIA,Retail,F2,Existing,182997,9136325
14-05-2018,SOUTH AMERICA,Retail,null,Guest,384890,15245501
14-05-2018,AFRICA,Retail,C3,Existing,219263,11689486
14-05-2018,ASIA,Shopify,F2,New,141,22293
14-05-2018,AFRICA,Shopify,F1,New,126,20736
14-05-2018,AFRICA,Shopify,C1,New,162,22324
14-05-2018,EUROPE,Shopify,C3,Existing,110,30644
14-05-2018,CANADA,Shopify,null,New,48,8477
14-05-2018,CANADA,Retail,F3,Existing,74430,4379923
14-05-2018,AFRICA,Retail,C4,New,38467,1317766
14-05-2018,EUROPE,Retail,C1,New,4252,133654
14-05-2018,CANADA,Retail,F2,New,16923,614191
14-05-2018,USA,Retail,C4,New,15271,576117
14-05-2018,SOUTH AMERICA,Shopify,F1,New,6,659
14-05-2018,ASIA,Shopify,C1,New,164,19714
14-05-2018,AFRICA,Retail,C2,New,49646,1577615
14-05-2018,OCEANIA,Retail,null,Guest,2421986,61979025
14-05-2018,SOUTH AMERICA,Retail,null,New,1977,67154
14-05-2018,USA,Shopify,F2,Existing,1528,330002
14-05-2018,AFRICA,Retail,null,Guest,1608566,45106250
14-05-2018,CANADA,Retail,null,Guest,443666,11579670
14-05-2018,SOUTH AMERICA,Shopify,F3,New,4,727
14-05-2018,OCEANIA,Retail,C4,New,55355,1762227
14-05-2018,USA,Shopify,C3,New,120,22098
14-05-2018,SOUTH AMERICA,Retail,C2,Existing,556,22331
14-05-2018,CANADA,Retail,F1,New,7194,258409
14-05-2018,OCEANIA,Shopify,C2,Existing,2698,524967
14-05-2018,EUROPE,Retail,null,Existing,2441,122484
14-05-2018,OCEANIA,Shopify,null,Guest,5159,929222
14-05-2018,ASIA,Retail,C2,Existing,92707,3608266
14-05-2018,AFRICA,Shopify,C3,Existing,1470,303780
14-05-2018,OCEANIA,Shopify,F3,New,152,22950
14-05-2018,ASIA,Shopify,null,New,191,30973
14-05-2018,ASIA,Shopify,null,Existing,171,29759
14-05-2018,OCEANIA,Retail,null,New,85735,3204604
14-05-2018,EUROPE,Shopify,null,New,12,2262
14-05-2018,EUROPE,Retail,F2,New,1574,69132
14-05-2018,AFRICA,Shopify,F3,New,96,16362
14-05-2018,USA,Shopify,F2,New,138,24911
14-05-2018,USA,Retail,C3,New,40243,1659612
14-05-2018,CANADA,Shopify,F1,Existing,385,70008
14-05-2018,OCEANIA,Shopify,C1,Existing,1690,294627
14-05-2018,EUROPE,Retail,F2,Existing,12559,832133
14-05-2018,OCEANIA,Retail,C1,New,143571,3461311
14-05-2018,SOUTH AMERICA,Retail,F3,New,358,12545
14-05-2018,OCEANIA,Shopify,C4,Existing,395,82720
14-05-2018,USA,Retail,null,Guest,571802,17648631
14-05-2018,AFRICA,Shopify,F3,Existing,1487,318615
14-05-2018,USA,Retail,C3,Existing,77920,4679279
14-05-2018,CANADA,Shopify,C4,Existing,45,8237
14-05-2018,CANADA,Retail,null,New,16363,653869
14-05-2018,SOUTH AMERICA,Retail,F1,New,235,8165
14-05-2018,AFRICA,Shopify,C2,Existing,1349,262372
14-05-2018,USA,Retail,F2,Existing,83262,5444768
14-05-2018,USA,Shopify,C1,Existing,586,118254
14-05-2018,OCEANIA,Retail,F3,Existing,439150,25400456
14-05-2018,AFRICA,Shopify,F2,New,214,35570
14-05-2018,EUROPE,Shopify,F3,Existing,107,31922
14-05-2018,SOUTH AMERICA,Shopify,C2,New,31,5311
14-05-2018,EUROPE,Retail,null,Guest,113493,3720813
14-05-2018,CANADA,Shopify,F3,New,25,3930
14-05-2018,ASIA,Retail,C1,New,112084,2475442
14-05-2018,CANADA,Retail,C2,New,12947,401461
14-05-2018,EUROPE,Shopify,C3,New,4,1206
14-05-2018,ASIA,Shopify,F2,Existing,1586,306998
14-05-2018,EUROPE,Shopify,C1,New,14,3571
14-05-2018,ASIA,Retail,C3,New,105550,3265408
14-05-2018,ASIA,Shopify,F1,Existing,1066,191166
14-05-2018,CANADA,Shopify,null,Guest,661,112970
14-05-2018,SOUTH AMERICA,Retail,C3,New,789,28817
14-05-2018,EUROPE,Retail,C4,New,1274,49115
14-05-2018,ASIA,Retail,F3,New,82759,2652842
14-05-2018,ASIA,Retail,null,Existing,26145,1090380
14-05-2018,USA,Retail,C1,Existing,47440,2190935
14-05-2018,SOUTH AMERICA,Shopify,C3,Existing,62,13393
14-05-2018,AFRICA,Retail,F3,Existing,320852,19064049
14-05-2018,CANADA,Retail,C1,New,31011,817354
14-05-2018,SOUTH AMERICA,Shopify,C1,Existing,43,8983
14-05-2018,USA,Retail,C4,Existing,28359,1630041
14-05-2018,SOUTH AMERICA,Retail,C4,Existing,241,13526
14-05-2018,OCEANIA,Retail,C1,Existing,204960,7878449
14-05-2018,EUROPE,Shopify,C1,Existing,81,15233
14-05-2018,AFRICA,Retail,F3,New,62122,2342862
14-05-2018,EUROPE,Retail,C3,Existing,12915,729984
14-05-2018,CANADA,Shopify,C2,Existing,377,71426
14-05-2018,EUROPE,Shopify,F2,Existing,171,43170
14-05-2018,USA,Shopify,F3,New,52,8711
14-05-2018,ASIA,Retail,C4,New,45086,1310160
14-05-2018,SOUTH AMERICA,Shopify,null,Guest,911,180698
14-05-2018,SOUTH AMERICA,Shopify,F2,New,10,1813
14-05-2018,ASIA,Shopify,C3,New,149,22995
14-05-2018,USA,Retail,F3,New,26093,1100512
14-05-2018,CANADA,Shopify,C3,New,70,12206
14-05-2018,USA,Retail,null,New,22107,1010825
14-05-2018,AFRICA,Retail,F2,Existing,233763,13510164
14-05-2018,AFRICA,Shopify,C4,New,28,5247
14-05-2018,SOUTH AMERICA,Retail,C2,New,566,17670
14-05-2018,USA,Shopify,null,Existing,109,21081
14-05-2018,CANADA,Shopify,F1,New,41,6728
14-05-2018,AFRICA,Shopify,C1,Existing,973,164927
14-05-2018,SOUTH AMERICA,Retail,F2,Existing,897,44120
14-05-2018,SOUTH AMERICA,Retail,C1,Existing,1930,52921
14-05-2018,CANADA,Shopify,C3,Existing,390,75966
14-05-2018,ASIA,Retail,F2,New,66503,2124528
14-05-2018,EUROPE,Retail,F1,Existing,5866,375380
14-05-2018,AFRICA,Shopify,C4,Existing,210,38807
14-05-2018,CANADA,Retail,C3,New,25641,909036
14-05-2018,ASIA,Retail,C4,Existing,79499,3666991
14-05-2018,OCEANIA,Shopify,C4,New,62,7494
14-05-2018,AFRICA,Shopify,C2,New,182,29194
14-05-2018,OCEANIA,Shopify,F1,New,224,36279
14-05-2018,OCEANIA,Shopify,null,Existing,367,69676
14-05-2018,EUROPE,Retail,C4,Existing,3832,210386
14-05-2018,USA,Shopify,null,Guest,1292,241121
14-05-2018,AFRICA,Retail,C4,Existing,83895,4490794
14-05-2018,OCEANIA,Retail,F3,New,103320,3613388
14-05-2018,ASIA,Retail,null,New,65339,2248190
14-05-2018,AFRICA,Shopify,null,Existing,209,38676
14-05-2018,USA,Retail,C2,New,23002,835924
14-05-2018,CANADA,Retail,null,Existing,6668,326296
14-05-2018,ASIA,Shopify,C2,Existing,1125,202667
14-05-2018,CANADA,Retail,F3,New,18365,673881
14-05-2018,USA,Shopify,F3,Existing,769,168452
14-05-2018,SOUTH AMERICA,Shopify,F3,Existing,12,1989
14-05-2018,OCEANIA,Shopify,F2,New,351,58187
14-05-2018,USA,Shopify,C2,New,176,27334
14-05-2018,ASIA,Retail,C2,New,71098,1914391
14-05-2018,ASIA,Retail,C1,Existing,146142,4966047
14-05-2018,USA,Shopify,C4,Existing,88,16974
14-05-2018,USA,Retail,C2,Existing,31809,1691682
14-05-2018,ASIA,Shopify,F1,New,125,20698
14-05-2018,EUROPE,Retail,F1,New,920,38955
14-05-2018,ASIA,Shopify,F3,Existing,965,197089
14-05-2018,SOUTH AMERICA,Shopify,C1,New,17,2537
14-05-2018,OCEANIA,Retail,C4,Existing,112294,5828547
14-05-2018,CANADA,Retail,C2,Existing,16870,767427
14-05-2018,CANADA,Shopify,null,Existing,55,9936
14-05-2018,EUROPE,Shopify,F1,Existing,82,20445
14-05-2018,OCEANIA,Retail,F2,Existing,290739,16228329
14-05-2018,SOUTH AMERICA,Shopify,C3,New,15,2814
14-05-2018,EUROPE,Shopify,C4,New,1,89
14-05-2018,USA,Retail,F1,New,11056,474480
14-05-2018,OCEANIA,Retail,C2,New,88623,2509850
14-05-2018,EUROPE,Shopify,C4,Existing,7,1865
14-05-2018,OCEANIA,Retail,null,Existing,38675,1717750
14-05-2018,OCEANIA,Shopify,C2,New,437,68644
14-05-2018,USA,Shopify,F1,New,113,19427
14-05-2018,AFRICA,Retail,null,Existing,28301,1360374
14-05-2018,AFRICA,Shopify,F1,Existing,1526,292128
14-05-2018,OCEANIA,Shopify,C3,New,344,59038
14-05-2018,SOUTH AMERICA,Retail,null,Existing,551,19004
14-05-2018,AFRICA,Shopify,C3,New,191,29943
14-05-2018,CANADA,Shopify,F3,Existing,378,74661
14-05-2018,AFRICA,Shopify,null,New,212,36441
14-05-2018,OCEANIA,Retail,C3,Existing,261074,13372004
14-05-2018,OCEANIA,Shopify,F1,Existing,2457,478590
14-05-2018,OCEANIA,Shopify,null,New,356,60652
14-05-2018,CANADA,Retail,C3,Existing,46516,2442687
14-05-2018,ASIA,Shopify,null,Guest,2252,359410
14-05-2018,OCEANIA,Shopify,F3,Existing,2327,499049
14-05-2018,CANADA,Retail,C4,Existing,20681,1071200
14-05-2018,SOUTH AMERICA,Retail,F3,Existing,989,47885
14-05-2018,OCEANIA,Retail,C2,Existing,120299,4999018
14-05-2018,USA,Retail,F1,Existing,33265,2133364
14-05-2018,EUROPE,Shopify,C2,Existing,111,26156
14-05-2018,USA,Shopify,C2,Existing,825,171513
14-05-2018,SOUTH AMERICA,Shopify,C2,Existing,96,19585
14-05-2018,USA,Shopify,C3,Existing,924,200069
14-05-2018,AFRICA,Retail,C1,Existing,150817,5948606
14-05-2018,ASIA,Shopify,C1,Existing,693,113928
14-05-2018,EUROPE,Shopify,C2,New,13,1848
14-05-2018,AFRICA,Retail,null,New,61904,2556513
07-05-2018,EUROPE,Retail,null,Existing,2512,118454
07-05-2018,CANADA,Retail,C3,Existing,46802,2503403
07-05-2018,OCEANIA,Shopify,F2,New,343,56525
07-05-2018,SOUTH AMERICA,Retail,F2,New,354,14657
07-05-2018,SOUTH AMERICA,Shopify,C1,New,17,2599
07-05-2018,USA,Retail,null,Guest,568773,17391976
07-05-2018,CANADA,Shopify,F2,Existing,694,136044
07-05-2018,USA,Shopify,F1,Existing,921,183364
07-05-2018,AFRICA,Retail,C3,New,98452,3630401
07-05-2018,CANADA,Retail,F2,New,16757,619989
07-05-2018,EUROPE,Retail,C2,Existing,7840,398166
07-05-2018,SOUTH AMERICA,Shopify,F2,Existing,26,5449
07-05-2018,EUROPE,Shopify,F3,Existing,96,30937
07-05-2018,SOUTH AMERICA,Retail,C1,New,1764,39951
07-05-2018,SOUTH AMERICA,Retail,C3,Existing,969,46408
07-05-2018,OCEANIA,Retail,F1,Existing,122244,6543649
07-05-2018,EUROPE,Retail,C3,New,3790,159836
07-05-2018,EUROPE,Shopify,F1,Existing,92,20359
07-05-2018,EUROPE,Retail,C2,New,2660,96227
07-05-2018,CANADA,Shopify,C1,Existing,283,47667
07-05-2018,AFRICA,Shopify,F2,New,220,36417
07-05-2018,SOUTH AMERICA,Shopify,C4,New,3,536
07-05-2018,USA,Retail,C3,Existing,77757,4661682
07-05-2018,AFRICA,Retail,null,Existing,28926,1396563
07-05-2018,ASIA,Retail,F1,New,29737,976284
07-05-2018,OCEANIA,Retail,F3,Existing,439514,25516277
07-05-2018,ASIA,Shopify,F1,Existing,1103,200485
07-05-2018,CANADA,Shopify,null,Guest,688,118462
07-05-2018,AFRICA,Shopify,C1,New,191,25779
07-05-2018,EUROPE,Retail,null,New,3332,143888
07-05-2018,OCEANIA,Shopify,C3,Existing,2536,518936
07-05-2018,AFRICA,Shopify,F1,Existing,1513,290224
07-05-2018,SOUTH AMERICA,Shopify,null,New,50,8077
07-05-2018,AFRICA,Retail,F3,Existing,321410,19340602
07-05-2018,CANADA,Retail,F2,Existing,51706,3012494
07-05-2018,OCEANIA,Retail,C3,New,132711,4477119
07-05-2018,EUROPE,Shopify,null,Existing,16,3995
07-05-2018,CANADA,Retail,F1,Existing,21546,1228911
07-05-2018,OCEANIA,Shopify,C4,New,58,7712
07-05-2018,USA,Retail,F1,Existing,33317,2168166
07-05-2018,AFRICA,Shopify,null,Guest,2838,516113
07-05-2018,CANADA,Shopify,F2,New,57,8734
07-05-2018,ASIA,Retail,F3,Existing,320084,16749175
07-05-2018,OCEANIA,Retail,F1,New,39704,1378971
07-05-2018,EUROPE,Shopify,F1,New,4,425
07-05-2018,SOUTH AMERICA,Retail,C4,New,232,9590
07-05-2018,CANADA,Retail,C1,Existing,49832,2193324
07-05-2018,OCEANIA,Retail,F2,Existing,291538,16407663
07-05-2018,USA,Shopify,C3,Existing,905,195036
07-05-2018,CANADA,Shopify,C4,Existing,47,8592
07-05-2018,USA,Retail,C4,Existing,28574,1631576
07-05-2018,AFRICA,Retail,C2,Existing,83603,3902159
07-05-2018,ASIA,Shopify,F2,Existing,1598,316822
07-05-2018,CANADA,Shopify,C1,New,70,10003
07-05-2018,USA,Retail,F2,New,26414,1108239
07-05-2018,EUROPE,Retail,F3,Existing,15602,989622
07-05-2018,OCEANIA,Shopify,null,New,363,61044
07-05-2018,AFRICA,Retail,F2,Existing,235684,13855830
07-05-2018,AFRICA,Retail,C3,Existing,220876,11965895
07-05-2018,USA,Retail,F3,Existing,113164,7532908
07-05-2018,USA,Shopify,C4,New,13,3011
07-05-2018,ASIA,Retail,F3,New,83982,2720566
07-05-2018,CANADA,Shopify,C3,New,52,7533
07-05-2018,AFRICA,Retail,F1,Existing,83982,4851788
07-05-2018,ASIA,Shopify,C4,New,24,3317
07-05-2018,ASIA,Retail,F1,Existing,80722,4019483
07-05-2018,OCEANIA,Retail,F2,New,89907,3219187
07-05-2018,EUROPE,Shopify,F2,New,7,1620
07-05-2018,CANADA,Shopify,F1,New,40,7053
07-05-2018,SOUTH AMERICA,Shopify,C3,New,21,3916
07-05-2018,EUROPE,Retail,F1,Existing,5849,373365
07-05-2018,CANADA,Retail,C2,New,13052,414658
07-05-2018,USA,Shopify,C1,New,137,19483
07-05-2018,AFRICA,Shopify,C4,New,29,5386
07-05-2018,OCEANIA,Shopify,C1,New,332,45304
07-05-2018,AFRICA,Retail,F2,New,62461,2362346
07-05-2018,CANADA,Shopify,F3,Existing,365,68964
07-05-2018,USA,Retail,C3,New,39682,1624628
07-05-2018,SOUTH AMERICA,Retail,C3,New,870,32477
07-05-2018,CANADA,Retail,null,Existing,6821,337741
07-05-2018,ASIA,Shopify,C2,Existing,1106,206943
07-05-2018,OCEANIA,Shopify,C3,New,319,66752
07-05-2018,USA,Retail,C2,New,22783,822490
07-05-2018,SOUTH AMERICA,Retail,null,New,2056,65931
07-05-2018,USA,Shopify,null,New,103,18476
07-05-2018,CANADA,Shopify,null,Existing,48,8133
07-05-2018,USA,Retail,null,Existing,9515,499443
07-05-2018,AFRICA,Retail,F1,New,23186,877712
07-05-2018,AFRICA,Shopify,null,New,201,34202
07-05-2018,AFRICA,Retail,null,Guest,1603236,45446966
07-05-2018,USA,Shopify,F2,Existing,1523,334679
07-05-2018,SOUTH AMERICA,Retail,C4,Existing,306,14185
07-05-2018,SOUTH AMERICA,Shopify,C2,New,32,5750
07-05-2018,EUROPE,Retail,C4,New,1130,42856
07-05-2018,EUROPE,Shopify,null,New,12,2432
07-05-2018,OCEANIA,Retail,null,Guest,2421353,62183194
07-05-2018,EUROPE,Shopify,null,Guest,164,36631
07-05-2018,ASIA,Retail,F2,New,67670,2192280
07-05-2018,CANADA,Retail,C4,Existing,20677,1085943
07-05-2018,SOUTH AMERICA,Shopify,F3,New,2,475
07-05-2018,AFRICA,Retail,C4,New,39667,1364997
07-05-2018,ASIA,Retail,C3,Existing,188304,8836790
07-05-2018,SOUTH AMERICA,Shopify,F1,Existing,24,6572
07-05-2018,ASIA,Retail,C1,New,113554,2573019
07-05-2018,OCEANIA,Retail,C1,New,144963,3521055
07-05-2018,EUROPE,Retail,F2,New,1613,70184
07-05-2018,EUROPE,Shopify,C1,New,13,1651
07-05-2018,USA,Retail,C4,New,15170,564827
07-05-2018,AFRICA,Shopify,C4,Existing,225,43479
07-05-2018,CANADA,Retail,F1,New,7411,273159
07-05-2018,SOUTH AMERICA,Shopify,F2,New,10,1651
07-05-2018,OCEANIA,Retail,null,New,86385,3196932
07-05-2018,SOUTH AMERICA,Shopify,F1,New,8,1246
07-05-2018,OCEANIA,Retail,null,Existing,38991,1742168
07-05-2018,ASIA,Retail,F2,Existing,185200,9439234
07-05-2018,AFRICA,Retail,null,New,62167,2578025
07-05-2018,CANADA,Shopify,C2,New,60,9431
07-05-2018,ASIA,Shopify,F2,New,156,22134
07-05-2018,ASIA,Shopify,F3,New,70,10395
07-05-2018,ASIA,Retail,C1,Existing,145806,5046895
07-05-2018,ASIA,Retail,null,Guest,1943943,47337829
07-05-2018,OCEANIA,Retail,C3,Existing,262989,13605415
07-05-2018,USA,Retail,C1,New,33716,994219
07-05-2018,OCEANIA,Shopify,F1,New,265,40846
07-05-2018,SOUTH AMERICA,Shopify,C4,Existing,6,1089
07-05-2018,ASIA,Shopify,C1,Existing,654,114185
07-05-2018,CANADA,Retail,C4,New,11393,384541
07-05-2018,USA,Retail,F3,New,25705,1071436
07-05-2018,OCEANIA,Shopify,F3,New,164,25718
07-05-2018,CANADA,Shopify,null,New,49,8297
07-05-2018,CANADA,Retail,F3,New,18148,671911
07-05-2018,USA,Shopify,F3,Existing,770,179871
07-05-2018,SOUTH AMERICA,Retail,null,Existing,525,16282
07-05-2018,AFRICA,Retail,C1,New,88637,2306608
07-05-2018,ASIA,Shopify,null,Existing,167,30200
07-05-2018,ASIA,Shopify,C4,Existing,171,30722
07-05-2018,EUROPE,Retail,F2,Existing,12576,819151
07-05-2018,EUROPE,Shopify,C1,Existing,79,14849
07-05-2018,CANADA,Shopify,C3,Existing,388,75075
07-05-2018,EUROPE,Retail,C1,Existing,13273,620059
07-05-2018,ASIA,Shopify,C1,New,157,20971
07-05-2018,EUROPE,Retail,C4,Existing,3654,203958
07-05-2018,USA,Shopify,C1,Existing,576,108407
07-05-2018,AFRICA,Shopify,C2,Existing,1360,265890
07-05-2018,SOUTH AMERICA,Retail,F1,New,228,8434
07-05-2018,CANADA,Retail,null,Guest,440892,11668138
07-05-2018,SOUTH AMERICA,Retail,F3,New,380,13949
07-05-2018,AFRICA,Shopify,F2,Existing,2730,568272
07-05-2018,OCEANIA,Shopify,C2,Existing,2731,539794
07-05-2018,CANADA,Shopify,C2,Existing,363,68351
07-05-2018,AFRICA,Shopify,C1,Existing,984,171730
07-05-2018,ASIA,Shopify,C3,Existing,1012,194592
07-05-2018,EUROPE,Retail,C1,New,4305,132892
07-05-2018,USA,Shopify,null,Guest,1776,348136
07-05-2018,EUROPE,Retail,C3,Existing,12330,695066
07-05-2018,ASIA,Retail,C4,New,45652,1330291
07-05-2018,USA,Shopify,C3,New,98,17443
07-05-2018,OCEANIA,Retail,C4,New,55675,1782764
07-05-2018,CANADA,Shopify,F3,New,24,3590
07-05-2018,ASIA,Shopify,C2,New,217,29959
07-05-2018,SOUTH AMERICA,Shopify,null,Existing,21,4972
07-05-2018,EUROPE,Shopify,C3,Existing,133,30688
07-05-2018,SOUTH AMERICA,Retail,C2,Existing,534,23213
07-05-2018,EUROPE,Retail,F1,New,946,40720
07-05-2018,USA,Shopify,F1,New,100,16629
07-05-2018,OCEANIA,Shopify,C2,New,462,69443
07-05-2018,SOUTH AMERICA,Retail,F1,Existing,524,24580
07-05-2018,EUROPE,Shopify,C2,Existing,106,34974
07-05-2018,OCEANIA,Shopify,C1,Existing,1704,299698
07-05-2018,SOUTH AMERICA,Shopify,F3,Existing,13,2951
07-05-2018,SOUTH AMERICA,Retail,C2,New,566,18105
07-05-2018,OCEANIA,Shopify,F2,Existing,4075,854795
07-05-2018,ASIA,Shopify,F3,Existing,996,200816
07-05-2018,ASIA,Retail,C2,Existing,93033,3710548
07-05-2018,EUROPE,Shopify,C3,New,9,2108
